#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
11246.0,2017.0,N,,2311,22706,,SERVICIO FISIOTERAPIA C.A.T,12500.0,12500.0,11750.4,11750.4,11750.4,11750.4,11750.4,749.6,5.9968,0.0,0.0,0.0,0.0,749.6,0.0,-1.81898940355e-12,0.0,0.0,0.0,0.0,94.0032,94.0032,100.0
11247.0,2017.0,N,,2311,62500,,INVERSIONES EN C.A.T.,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11443.0,2017.0,N,,2312,21300,,"MTO. C.E.D. ""LAS SALINAS""",600.0,600.0,396.97,396.97,396.97,396.97,396.97,203.03,33.8383333333,0.0,0.0,0.0,0.0,203.03,0.0,0.0,0.0,0.0,0.0,298.44,66.1616666667,66.1616666667,100.0
11779.0,2017.0,N,,2312,21400,,"MANTENIMIENTO VEHICULO C.E.D. ""LAS SALINAS""",0.0,0.0,494.19,494.19,494.19,494.19,494.19,-859.73,0.0,0.0,0.0,0.0,365.54,-494.19,0.0,0.0,0.0,0.0,0.0,494.19,0.0,0.0,100.0
11248.0,2017.0,N,,2312,22000,,"MATERIAL FUNGIBLE C.E.D. ""LAS SALINAS""",1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,100.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11444.0,2017.0,N,,2312,22105,,"GASTRONOMIA C.E.D. ""LAS SALINAS""",200.0,200.0,720.01,720.01,720.01,0.0,0.0,-640.0,-320.0,0.0,0.0,0.0,119.99,-520.01,0.0,0.0,720.01,0.0,0.0,840.0,360.005,360.005,0.0
11445.0,2017.0,N,,2312,22601,,"OBSEQUIOS USUARIOS C.E.D. ""LAS SALINAS""",300.0,300.0,119.79,119.79,119.79,0.0,0.0,180.21,60.07,0.0,0.0,0.0,0.0,180.21,0.0,0.0,119.79,0.0,0.0,119.79,39.93,39.93,0.0
11562.0,2017.0,N,,2312,22700,,LIMPIEZA EDIFICIO C.E.D. SALINAS,15276.48,15276.48,13375.56,13375.56,13375.56,12102.52,12102.52,1900.92,12.4434424684,0.0,0.0,0.0,0.0,1900.92,0.0,-1.81898940355e-12,1273.04,0.0,0.0,0.0,87.5565575316,87.5565575316,90.4823424216
11446.0,2017.0,N,,2312,22709,,"CTO. SERVICIOS CATERING C.E.D. ""LAS SALINAS""",28000.0,28000.0,19426.14,19426.14,19426.14,19426.14,19426.14,8573.86,30.6209285714,0.0,0.0,0.0,0.0,8573.86,0.0,0.0,0.0,0.0,0.0,0.0,69.3790714286,69.3790714286,100.0
11249.0,2017.0,N,,2312,22799,,"CTO. SERVICIO GESTION C.E.D. ""LAS SALINAS""",176800.0,176800.0,177601.44,177601.44,177601.44,132599.97,132599.97,-801.44,-0.453303167421,0.0,0.0,0.0,0.0,-801.44,0.0,-2.91038304567e-11,45001.47,0.0,0.0,0.0,100.453303167,100.453303167,74.6615399064
11447.0,2017.0,N,,2312,62505,,"EQUIPAMIENTO C.E.D. ""LAS SALINAS""",4000.0,4000.0,2047.34,2047.34,2047.34,0.0,0.0,245.0,6.125,0.0,0.0,0.0,1707.66,1952.66,0.0,0.0,2047.34,0.0,0.0,3755.0,51.1835,51.1835,0.0
11448.0,2017.0,N,,2313,21200,,MTO. C.E.D MAYORES,200.0,200.0,391.48,391.48,391.48,155.53,102.23,-191.48,-95.74,0.0,0.0,0.0,0.0,-191.48,0.0,0.0,235.95,53.3,0.0,315.21,195.74,195.74,26.1137222847
11250.0,2017.0,N,,2313,21300,,MTO. MAQUINARIA C.E.D. MAYORES,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,794.3,79.43,0.0,0.0,0.0,205.7,1000.0,0.0,0.0,0.0,0.0,0.0,205.7,0.0,0.0,0.0
11956.0,2017.0,N,,2313,21400,,MANTENIMIENTO VEHICULO C.E.D. DE MAYORES,0.0,0.0,347.03,347.03,347.03,347.03,347.03,-1113.79,0.0,0.0,0.0,0.0,766.76,-347.03,0.0,0.0,0.0,0.0,0.0,1113.79,0.0,0.0,100.0
11251.0,2017.0,N,,2313,22000,,MATERIAL FUNGIBLE C.E.D. MAYORES,1200.0,1200.0,430.54,430.54,430.54,0.0,0.0,750.0,62.5,0.0,0.0,0.0,19.46,769.46,0.0,0.0,430.54,0.0,0.0,450.0,35.8783333333,35.8783333333,0.0
11252.0,2017.0,N,,2313,22103,,COMBUSTIBLE CALEFACCION C.E.D. MAYORES,300.0,300.0,325.6,325.6,325.6,252.44,252.44,-25.6,-8.53333333333,0.0,0.0,0.0,0.0,-25.6,0.0,0.0,73.16,0.0,0.0,0.0,108.533333333,108.533333333,77.5307125307
11449.0,2017.0,N,,2313,22601,,OBSEQUIOS USUARIOS C.E.D. MAYORES,300.0,300.0,539.95,539.95,539.95,0.0,0.0,-239.95,-79.9833333333,0.0,0.0,0.0,0.0,-239.95,0.0,0.0,539.95,0.0,0.0,539.95,179.983333333,179.983333333,0.0
11875.0,2017.0,N,,2313,22688,,(R.E.) OBSEQUIOS USUARIOS C.E.D. MAYORES,0.0,360.0,360.0,360.0,360.0,360.0,360.0,0.0,0.0,360.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11563.0,2017.0,N,,2313,22700,,LIMPIEZA EDIFICIO C.E.D. MAYORES,21692.04,21692.04,19994.27,19994.27,19994.27,17542.07,17542.07,1697.77,7.82669587554,0.0,0.0,0.0,0.0,1697.77,0.0,3.63797880709e-12,2452.2,0.0,0.0,0.0,92.1733041245,92.1733041245,87.7354862168
11564.0,2017.0,N,,2313,22799,,GESTION Y MANUNTENCION C.E.D. DE MAYORES,253960.0,253960.0,201195.28,201195.28,201195.28,181141.86,181141.86,52764.72,20.7767837455,0.0,0.0,0.0,0.0,52764.72,0.0,5.82076609135e-11,20053.42,0.0,0.0,0.0,79.2232162545,79.2232162545,90.0328576297
11253.0,2017.0,N,,2313,62500,,EQUIPAMIENTO C.E.D DE MAYORES,4000.0,4000.0,2256.34,2256.34,2256.34,0.0,0.0,712.28,17.807,0.0,0.0,0.0,1031.38,1743.66,0.0,0.0,2256.34,0.0,0.0,3287.72,56.4085,56.4085,0.0
12009.0,2017.0,N,,2314,21200,,MANTENIMIENTO CENTRO DE MAYORES,0.0,0.0,3044.19,3044.19,3044.19,2849.55,2849.55,-3208.75,0.0,0.0,0.0,0.0,164.56,-3044.19,0.0,0.0,194.64,0.0,0.0,3014.11,0.0,0.0,93.6061809545
11450.0,2017.0,N,,2314,22000,,MATERIAL OFICINA CENTRO DE MAYORES,1500.0,1500.0,567.18,567.18,567.18,446.24,446.24,932.82,62.188,0.0,0.0,0.0,0.0,932.82,0.0,0.0,120.94,0.0,0.0,549.03,37.812,37.812,78.6769632216
11254.0,2017.0,N,,2314,22001,,PRENSA Y REVISTA CENTRO MAYORES,1500.0,1500.0,1292.9,1292.9,1292.9,1081.3,1081.3,99.4,6.62666666667,0.0,0.0,0.0,107.7,207.1,0.0,0.0,211.6,0.0,0.0,748.8,86.1933333333,86.1933333333,83.6336917008
11451.0,2017.0,N,,2314,22105,,GASTRONOMIA CENTRO DE MAYORES,10850.0,10850.0,10162.46,10162.46,10162.46,9982.48,9982.48,-506.41,-4.66737327189,0.0,0.0,0.0,1193.95,687.54,0.0,0.0,179.98,0.0,0.0,10971.41,93.6632258065,93.6632258065,98.228972119
11452.0,2017.0,N,,2314,22601,,TROFEOS Y OBSEQUIOS PARA MAYORES,1220.0,1220.0,1433.57,1433.57,1433.57,646.07,646.07,-213.57,-17.5057377049,0.0,0.0,0.0,-2.27373675443e-13,-213.57,0.0,0.0,787.5,0.0,0.0,1291.97,117.505737705,117.505737705,45.0672098328
11255.0,2017.0,N,,2314,22609,,ACTUACIONES Y ACTIVIDADES  MAYORES,5000.0,5000.0,4378.0,4378.0,4378.0,2354.5,2354.5,559.0,11.18,0.0,0.0,0.0,63.0,622.0,0.0,0.0,2023.5,0.0,0.0,3899.0,87.56,87.56,53.7802649612
11256.0,2017.0,N,,2314,22699,,GTOS. DIVERSOS CENTRO MAYORES,2050.0,2050.0,764.87,764.87,764.87,722.52,722.52,1246.41,60.8004878049,0.0,0.0,0.0,38.72,1285.13,0.0,0.0,42.35,0.0,0.0,500.56,37.3107317073,37.3107317073,94.4631113784
11565.0,2017.0,N,,2314,22700,,LIMPIEZA EDIFICIO PERSONAS MAYORES,7734.36,7734.36,7608.44,7608.44,7608.44,7608.44,7608.44,125.92,1.62805972311,0.0,0.0,0.0,0.0,125.92,0.0,9.09494701773e-13,0.0,0.0,0.0,0.0,98.3719402769,98.3719402769,100.0
11257.0,2017.0,N,,2314,22701,,ORGANIZ. CENTRO MAYORES - CONSERJE,18200.0,18200.0,15400.0,15400.0,15400.0,15400.0,15400.0,2800.0,15.3846153846,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6153846154,84.6153846154,100.0
11759.0,2017.0,N,,2314,22790,,SONORIZAC. E ILUMINACION ACTIVIDADES DE MAYORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258.0,2017.0,N,,2314,22799,,TALLERES CONCEJALIA MAYORES,19880.0,19880.0,14082.0,14082.0,14082.0,11412.0,11412.0,5798.0,29.1649899396,0.0,0.0,0.0,0.0,5798.0,0.0,0.0,2670.0,0.0,0.0,5291.0,70.8350100604,70.8350100604,81.0396250533
11957.0,2017.0,N,,2314,24000,,"EDICION DE FOLLETOS, CARTELES Y OTROS",0.0,0.0,290.4,290.4,290.4,290.4,290.4,-290.4,0.0,0.0,0.0,0.0,0.0,-290.4,0.0,0.0,0.0,0.0,0.0,290.4,0.0,0.0,100.0
11259.0,2017.0,N,,2314,48000,,PREMIOS CONCURSOS PERSONAS MAYORES,900.0,900.0,605.0,605.0,605.0,605.0,605.0,295.0,32.7777777778,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,605.0,67.2222222222,67.2222222222,100.0
11260.0,2017.0,N,,2314,62500,,EQUIPAMIENTO CENTRO DE MAYORES,2000.0,2000.0,1721.79,1721.79,1721.79,1721.79,1721.79,278.21,13.9105,0.0,0.0,0.0,2.27373675443e-13,278.21,0.0,0.0,0.0,0.0,0.0,1721.79,86.0895,86.0895,100.0
11261.0,2017.0,N,,2411,12001,,RETRIB. BASICAS EMPLEO-A2,77467.16,77467.16,55259.31,55259.31,55259.31,55259.31,55259.31,22207.85,28.6674379182,0.0,0.0,0.0,0.0,22207.85,0.0,0.0,0.0,0.0,0.0,0.0,71.3325620818,71.3325620818,100.0
11262.0,2017.0,N,,2411,12004,,RETRIB. BASICAS EMPLEO-C2,9979.14,9979.14,10644.48,10644.48,10644.48,10644.48,10644.48,-665.34,-6.6673080045,0.0,0.0,0.0,0.0,-665.34,0.0,0.0,0.0,0.0,0.0,0.0,106.667308004,106.667308004,100.0
11263.0,2017.0,N,,2411,12100,,COMPLEMENTO DESTINO EMPLEO,44971.64,44971.64,27674.44,27674.44,27674.44,27674.44,27674.44,17297.2,38.4624621206,0.0,0.0,0.0,0.0,17297.2,0.0,0.0,0.0,0.0,0.0,0.0,61.5375378794,61.5375378794,100.0
11264.0,2017.0,N,,2411,12101,,COMPL. ESPECIFICO EMPLEO,51241.48,51241.48,31407.78,31407.78,31407.78,31407.78,31407.78,19833.7,38.7063371316,0.0,0.0,0.0,0.0,19833.7,0.0,0.0,0.0,0.0,0.0,0.0,61.2936628684,61.2936628684,100.0
11265.0,2017.0,N,,2411,13100,,PERSONAL LABORAL TEMPORAL EMPLEO,10410.54,10410.54,0.0,0.0,0.0,0.0,0.0,10410.54,100.0,0.0,0.0,0.0,0.0,10410.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11266.0,2017.0,N,,2411,15000,,PRODUCTIVIDAD FUNCIONARIOS EMPLEO,6887.23,6887.23,4651.35,4651.35,4651.35,4651.35,4651.35,-2417.23,-35.0972742307,0.0,0.0,0.0,4653.11,2235.88,0.0,0.0,0.0,0.0,0.0,4653.11,67.535859845,67.535859845,100.0
11267.0,2017.0,N,,2411,16000,,SEGURIDAD SOCIAL FUNCIONARIOS EMPLEO,48374.72,48374.72,34983.42,34983.42,34983.42,34983.42,34983.42,13391.3,27.6824341309,0.0,0.0,0.0,0.0,13391.3,0.0,0.0,0.0,-7.27595761418e-12,0.0,0.0,72.3175658691,72.3175658691,100.0
11268.0,2017.0,N,,2411,16001,,SEG. SOCIAL PERSONAL LABORAL EMPLEO,171.77,171.77,0.0,0.0,0.0,0.0,0.0,171.77,100.0,0.0,0.0,0.0,0.0,171.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12018.0,2017.0,N,,2411,21200,,MANTENIMIENTO EDIFICIO CENTRO LOCAL EMPLEO,0.0,0.0,76.23,76.23,76.23,76.23,76.23,-76.23,0.0,0.0,0.0,0.0,0.0,-76.23,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,100.0
11269.0,2017.0,N,,2411,22000,,MATERIAL DE OFICINA EMPLEO,3600.0,3600.0,1679.31,1679.31,1679.31,36.0,36.0,1920.69,53.3525,0.0,0.0,0.0,0.0,1920.69,0.0,0.0,1643.31,0.0,0.0,1643.31,46.6475,46.6475,2.14373760652
11453.0,2017.0,N,,2411,22100,,ENERGIA ELECTRICA EDIFICIOS EMPLEO,3400.0,3400.0,3451.19,3451.19,3451.19,3185.34,3185.34,-51.19,-1.50558823529,0.0,0.0,0.0,0.0,-51.19,0.0,0.0,265.85,0.0,0.0,0.0,101.505588235,101.505588235,92.2968599237
12001.0,2017.0,N,,2411,22601,,ATENCIONES PROTOCOLARIAS CONCEJALIA EMPLEO,0.0,0.0,39.87,39.87,39.87,39.87,39.87,-45.37,0.0,0.0,0.0,0.0,5.5,-39.87,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,100.0
11270.0,2017.0,N,,2411,22606,,ACCIONES FORMATIVAS COLABOR. CON S.E.F.,10000.0,10000.0,3528.0,3528.0,3528.0,1768.0,1768.0,6472.0,64.72,0.0,0.0,0.0,0.0,6472.0,0.0,0.0,1760.0,0.0,0.0,3528.0,35.28,35.28,50.1133786848
11775.0,2017.0,N,,2411,22608,,CURSO OPERAC. AUXILIARES DE SERV. ADMT.2015-1174,0.0,12607.69,5040.0,5040.0,5040.0,5040.0,5040.0,7327.69,58.1207977036,12607.69,12607.69,0.0,240.0,7567.69,0.0,0.0,0.0,0.0,0.0,1680.0,39.975602192,39.975602192,100.0
11454.0,2017.0,N,,2411,22609,,GASTOS DIVERSOS AGUAS MINEROM. Y BALNEARIO,6000.0,6000.0,7614.62,7614.62,7614.62,7614.62,7466.49,-1766.17,-29.4361666667,0.0,0.0,0.0,151.55,-1614.62,0.0,0.0,0.0,148.13,0.0,3495.35,126.910333333,126.910333333,98.0546632662
11844.0,2017.0,N,,2411,22610,,CURSO OPERAC. AUX. SERV. ADTVOS. GRAL. 2016-616,0.0,25740.0,15389.35,15389.35,15389.35,15389.35,15389.35,10337.91,40.1628205128,25740.0,0.0,25740.0,12.74,10350.65,0.0,1.81898940355e-12,-1.81898940355e-12,0.0,0.0,3130.4,59.7876845377,59.7876845377,100.0
11271.0,2017.0,N,,2411,22699,,GTOS. CORRIENTES EMPLEO,8000.0,8000.0,116.68,116.68,116.68,4.68,4.68,7880.32,98.504,0.0,0.0,0.0,3.0,7883.32,0.0,0.0,112.0,0.0,0.0,115.0,1.4585,1.4585,4.01097017484
11566.0,2017.0,N,,2411,22700,,LIMPIEZA EDIFICIOS EMPLEO,9791.88,9791.88,9620.42,9620.42,9620.42,8804.43,8804.43,171.46,1.75104270069,0.0,0.0,0.0,0.0,171.46,0.0,1.81898940355e-12,815.99,0.0,0.0,0.0,98.2489572993,98.2489572993,91.5181457774
11961.0,2017.0,N,,2411,22701,,"PROYECTO ""ACELERADORA DEL EMPRENDEDOR""",0.0,94960.0,47436.28,47436.28,44811.28,7428.19,7428.19,47506.11,50.0274957877,94960.0,0.0,94960.0,17.61,50148.72,0.0,2625.0,37383.09,0.0,0.0,33817.38,49.9539595619,47.1896377422,16.576607497
13673.0,2017.0,N,,2411,22706,,ASIST. TEC. ESTRATEGIA DESARROLLO URBANO SOSTENIB ,0.0,0.0,3025.0,3025.0,3025.0,0.0,0.0,-3025.0,0.0,0.0,0.0,0.0,0.0,-3025.0,0.0,0.0,3025.0,0.0,0.0,0.0,0.0,0.0,0.0
11272.0,2017.0,N,,2411,47000,,"CUOTA PARTICIPACION ""INTEGRAL""",12285.66,12285.66,12285.66,12285.66,12285.66,12285.66,12285.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11455.0,2017.0,N,,2411,48000,,CUOTA SECCION VILLAS TERMALES,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11567.0,2017.0,N,,2411,48001,,SUBVENCIONES EMPLEO A TAXI,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11273.0,2017.0,N,,2411,62500,,EQUIPAMIENTO EMPLEO,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274.0,2017.0,N,,2412,12000,,RETRIB. BASICAS IGUALDAD-A1,3953.62,3953.62,8844.32,8844.32,8844.32,8844.32,8844.32,-4890.7,-123.701822633,0.0,0.0,0.0,0.0,-4890.7,0.0,0.0,0.0,0.0,0.0,0.0,223.701822633,223.701822633,100.0
11275.0,2017.0,N,,2412,12100,,COMPL. DESTINO IGUALDAD,1922.68,1922.68,3382.36,3382.36,3382.36,3382.36,3382.36,-1459.68,-75.9190296877,0.0,0.0,0.0,0.0,-1459.68,0.0,0.0,0.0,0.0,0.0,0.0,175.919029688,175.919029688,100.0
11276.0,2017.0,N,,2412,12101,,COMPL. ESPECIFICO IGUALDAD,1260.16,1260.16,2116.31,2116.31,2116.31,2116.31,2116.31,-856.15,-67.9397854241,0.0,0.0,0.0,0.0,-856.15,0.0,0.0,0.0,0.0,0.0,0.0,167.939785424,167.939785424,100.0
11277.0,2017.0,N,,2412,13000,,PERSONAL LABORAL FIJO IGUALDAD,13216.93,13216.93,0.0,0.0,0.0,0.0,0.0,13216.93,100.0,0.0,0.0,0.0,0.0,13216.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11278.0,2017.0,N,,2412,13100,,PERSONAL LABORAL TEMPORAL IGUALDAD,27538.18,27538.18,22230.8,22230.8,22230.8,22230.8,22230.8,5307.38,19.2728059734,0.0,0.0,0.0,0.0,5307.38,0.0,0.0,0.0,0.0,0.0,0.0,80.7271940266,80.7271940266,100.0
11279.0,2017.0,N,,2412,15000,,PRODUCTIVIDAD FUNCIONARIOS IGUALDAD,535.23,535.23,531.85,531.85,531.85,531.85,531.85,-528.47,-98.7369915737,0.0,0.0,0.0,531.85,3.38,0.0,0.0,0.0,0.0,0.0,531.85,99.3684957869,99.3684957869,100.0
11280.0,2017.0,N,,2412,15001,,PRODUCTIVIDAD LABORALES IGUALDAD,1528.32,1528.32,2314.49,2314.49,2314.49,2314.49,2314.49,-2356.26,-154.173209799,0.0,0.0,0.0,1570.09,-786.17,0.0,0.0,0.0,0.0,0.0,1570.09,151.440143425,151.440143425,100.0
11281.0,2017.0,N,,2412,16000,,SEGURIDAD SOCIAL FUNCIONARIOS IGUALDAD,2190.89,2190.89,4781.73,4781.73,4781.73,4781.73,4781.73,-2590.84,-118.255138323,0.0,0.0,0.0,0.0,-2590.84,0.0,0.0,0.0,0.0,0.0,0.0,218.255138323,218.255138323,100.0
11282.0,2017.0,N,,2412,16001,,SEG. SOCIAL PERSONAL LABORAL IGUALDAD,12923.79,12923.79,7807.01,7807.01,7807.01,7807.01,7807.01,5116.78,39.5919463253,0.0,0.0,0.0,0.0,5116.78,0.0,0.0,0.0,0.0,0.0,0.0,60.4080536747,60.4080536747,100.0
11943.0,2017.0,N,,2412,21200,,MANTENIMIENTO EDIFICIO VIVERO DE EMPRESAS Y OTR. I,0.0,0.0,640.48,640.48,640.48,640.48,640.48,-640.48,0.0,0.0,0.0,0.0,0.0,-640.48,0.0,0.0,0.0,0.0,0.0,640.48,0.0,0.0,100.0
11283.0,2017.0,N,,2412,22000,,MATERIAL DE OFICINA IGUALDAD,1600.0,1600.0,1532.45,1532.45,1532.45,0.0,0.0,67.55,4.221875,0.0,0.0,0.0,0.0,67.55,0.0,0.0,1532.45,0.0,0.0,1532.45,95.778125,95.778125,0.0
11456.0,2017.0,N,,2412,22100,,ENERGIA ELECTRICA EDIFICIOS IGUALDAD,4700.0,4700.0,4147.33,4147.33,4147.33,3828.35,3828.35,552.67,11.7589361702,0.0,0.0,0.0,0.0,552.67,0.0,0.0,318.98,0.0,0.0,0.0,88.2410638298,88.2410638298,92.3087866169
11839.0,2017.0,N,,2412,22105,,CATERING Y OTR. CONCEJALIA DE IGUALDAD,0.0,0.0,234.14,234.14,234.14,78.0,78.0,-234.14,0.0,0.0,0.0,0.0,0.0,-234.14,0.0,0.0,156.14,0.0,0.0,234.14,0.0,0.0,33.313402238
12017.0,2017.0,N,,2412,22601,,OBSEQUIOS Y OTROS CONCEJAL. IGUALDAD,0.0,0.0,363.0,363.0,363.0,0.0,0.0,-363.0,0.0,0.0,0.0,0.0,0.0,-363.0,0.0,0.0,363.0,0.0,0.0,363.0,0.0,0.0,0.0
11762.0,2017.0,N,,2412,22602,,PUBLICIDAD Y PROPAGANDA CONCEJ. IGUALDAD,0.0,0.0,152.46,152.46,152.46,152.46,152.46,-174.24,0.0,0.0,0.0,0.0,21.78,-152.46,0.0,0.0,0.0,0.0,0.0,174.24,0.0,0.0,100.0
11284.0,2017.0,N,,2412,22606,,CURSOS DE FORMACION IGUALDAD,13000.0,13000.0,3650.07,3650.07,3650.07,967.85,967.85,9289.91,71.4608461538,0.0,0.0,0.0,60.02,9349.93,0.0,0.0,2682.22,0.0,0.0,3682.22,28.0774615385,28.0774615385,26.5159298315
11568.0,2017.0,N,,2412,22608,,DIA CONTRA LA VIOLENCIA DE GENERO,1500.0,1500.0,1924.85,1924.85,1924.85,0.0,0.0,-619.16,-41.2773333333,0.0,0.0,0.0,194.31,-424.85,0.0,0.0,1924.85,0.0,0.0,2119.16,128.323333333,128.323333333,0.0
11285.0,2017.0,N,,2412,22609,,DIA INTERNACIONAL MUJER Y PLAN IGUALDAD,8000.0,14698.0,10866.62,10866.62,10866.62,9510.37,9510.37,3431.38,23.345897401,6698.0,0.0,6698.0,400.0,3831.38,0.0,0.0,1356.25,0.0,0.0,2503.62,73.9326438971,73.9326438971,87.5191181803
13653.0,2017.0,N,,2412,22698,,DESPLAZAMIENTOS A CENTRO DE ACOGIDA,0.0,0.0,48.4,48.4,48.4,0.0,0.0,-48.4,0.0,0.0,0.0,0.0,0.0,-48.4,0.0,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0
11286.0,2017.0,N,,2412,22699,,GTOS. CORRIENTES IGUALDAD Y CAVI,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11569.0,2017.0,N,,2412,22700,,LIMPIEZA EDIFICIOS MUJER,14434.44,14434.44,13231.57,13231.57,13231.57,12028.7,12028.7,1202.87,8.33333333333,0.0,0.0,0.0,0.0,1202.87,0.0,3.63797880709e-12,1202.87,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11457.0,2017.0,N,,2412,24000,,EDICIONES Y PUBLICACIONES CONCEJ. IGUALDAD,700.0,700.0,679.42,679.42,679.42,441.65,441.65,20.26,2.89428571429,0.0,0.0,0.0,0.32,20.58,0.0,0.0,237.77,0.0,0.0,238.09,97.06,97.06,65.0039739778
11287.0,2017.0,N,,2412,48000,,SUBVENCIONES ASOCIACIONES DE MUJERES,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288.0,2017.0,N,,2412,48001,,PREMIOS DIA INTERNACIONAL DE LA MUJER,500.0,500.0,400.0,400.0,400.0,400.0,400.0,100.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,400.0,80.0,80.0,100.0
11289.0,2017.0,N,,2412,62500,,EQUIPAMIENTO VIVERO DE EMPRESAS IGUALDAD,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11840.0,2017.0,N,,311,21200,,MANTENIMIENTO EDIFICIOS DE SANIDAD,0.0,0.0,61.46,61.46,61.46,61.46,61.46,-61.46,0.0,0.0,0.0,0.0,0.0,-61.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11290.0,2017.0,N,,311,22609,,TALLERES Y CHARLAS DIVULGATIVAS SANIDAD,14180.0,406.0,0.0,0.0,0.0,0.0,0.0,406.0,100.0,-13774.0,0.0,-13774.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11291.0,2017.0,N,,311,22700,,"DESRATIZACION, DESINSECTACION Y DESINFECCION",15000.0,15000.0,14150.85,14150.85,14150.85,10168.35,10168.35,265.4,1.76933333333,0.0,0.0,0.0,583.75,849.15,0.0,0.0,3982.5,0.0,0.0,6584.6,94.339,94.339,71.856814255
11570.0,2017.0,N,,311,22701,,MTO. Y ACTUALIZACION MICROCHIPS-COLEGIO VETERINARI,650.0,650.0,0.0,0.0,0.0,0.0,0.0,650.0,100.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11571.0,2017.0,N,,311,22702,,LIMPIEZA EDIFICIOS SANIDAD,7514.16,7514.16,6887.98,6887.98,6887.98,6261.8,6261.8,626.18,8.33333333333,0.0,0.0,0.0,0.0,626.18,0.0,-9.09494701773e-13,626.18,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11876.0,2017.0,N,,311,22788,,"(R.E.) DESRATIZACION, DESINSECTACION Y DESINFECC.",0.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,0.0,0.0,1180.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
12029.0,2017.0,N,,311,24000,,EDICION DE CARTELES Y FOLLETOS SANIDAD,0.0,0.0,387.2,387.2,387.2,0.0,0.0,-387.2,0.0,0.0,0.0,0.0,0.0,-387.2,0.0,0.0,387.2,0.0,0.0,387.2,0.0,0.0,0.0
